LineNo,TimeUS,Status,GMS,GWk,NSats,HDop,Lat,Lng,Alt,Spd,GCrs,VZ,U
127593,3763134868,3,467127400,1949,11,0.8,47.4986771,19.1988809,144.61,0.2807134,175.9144,-0.11,1
127656,3763335052,3,467127600,1949,11,0.8,47.4986768,19.1988809,144.62,0.1204159,175.2363,-0.01,1
127679,4042748068,3,467407000,1949,10,0.88,47.4986797,19.1988803,145.24,0.08944272,63.43495,-0.01,1
127741,4042948140,3,467407200,1949,10,0.88,47.4986797,19.1988804,145.23,0.03162277,251.5651,0,1
127803,4043147991,3,467407400,1949,10,0.88,47.4986796,19.1988803,145.25,0.1204159,175.2363,-0.02,1
127866,4043347973,3,467407600,1949,10,0.88,47.4986795,19.1988803,145.24,0.04472136,333.4349,0.01,1
127930,4043548100,3,467407800,1949,10,0.88,47.4986795,19.1988804,145.23,0.08602325,144.4623,0.01,1
127994,4043747996,3,467408000,1949,10,0.88,47.4986795,19.1988805,145.25,0.0728011,74.0546,0.01,1
128056,4043947994,3,467408200,1949,10,0.88,47.4986795,19.1988806,145.24,0.03,270,-0.08,1
128118,4044148166,3,467408400,1949,10,0.88,47.4986795,19.1988806,145.22,0.04472136,153.435,-0.01,1
128181,4044347979,3,467408600,1949,10,0.88,47.4986795,19.1988807,145.25,0.09433981,57.99461,-0.03,1
128245,4044548010,3,467408800,1949,10,0.88,47.4986796,19.1988808,145.25,0.03605551,56.30993,-0.01,1
128310,4044748025,3,467409000,1949,10,0.88,47.4986795,19.1988809,145.25,0.1131371,135,-0.01,1
128372,4044948022,3,467409200,1949,10,0.88,47.4986795,19.198881,145.23,0.07810249,320.1944,0.06,1
128434,4045148187,3,467409400,1949,10,0.88,47.4986795,19.1988809,145.24,0.05099019,191.3099,0.02,1
128496,4045348283,3,467409600,1949,10,0.88,47.4986795,19.1988808,145.23,0.07211103,326.3099,0.03,1
128560,4045548313,3,467409800,1949,11,0.81,47.4986797,19.1988808,145.2,0.1746425,13.24052,0.01,1
128624,4045748123,3,467410000,1949,11,0.81,47.4986798,19.1988808,145.24,0.05830951,239.0363,-0.02,1
128686,4045948109,3,467410200,1949,11,0.81,47.4986799,19.1988807,145.22,0.150333,356.1859,-0.07,1
128748,4046148184,3,467410400,1949,11,0.81,47.4986801,19.1988807,145.23,0.06324555,341.5651,-0.03,1
128810,4046348218,3,467410600,1949,11,0.81,47.4986803,19.1988806,145.21,0.1118034,333.4349,0.05,1
128874,4046548254,3,467410800,1949,11,0.81,47.4986803,19.1988806,145.2,0.05830951,120.9638,0.05,1
128938,4046748302,3,467411000,1949,11,0.81,47.4986802,19.1988807,145.2,0.1140175,164.7449,-0.09999999,1
129000,4046948448,3,467411200,1949,11,0.81,47.4986802,19.1988807,145.21,0.08544003,339.444,-0.01,1
129062,4047148332,3,467411400,1949,11,0.81,47.4986803,19.1988806,145.23,0.02,90,0.03,1
129124,4047348328,3,467411600,1949,11,0.81,47.4986804,19.1988805,145.23,0.13,292.6199,-0.01,1
129187,4047548064,3,467411800,1949,11,0.81,47.4986804,19.1988803,145.22,0.07810249,219.8056,-0.03,1
129280,4047767729,3,467412000,1949,11,0.81,47.4986803,19.1988803,145.23,0.05,143.1301,-0.01,1
129315,4047948157,3,467412200,1949,11,0.81,47.4986803,19.1988804,145.17,0.07211103,326.3099,0.07,1
129377,4048148235,3,467412400,1949,11,0.81,47.4986805,19.1988804,145.17,0.1004988,5.710593,0.11,1
129441,4048348106,3,467412600,1949,11,0.81,47.4986804,19.1988804,145.2,0.1204159,175.2363,0.01,1
129504,4048548404,3,467412800,1949,11,0.81,47.4986804,19.1988804,145.21,0.02828427,45,-0.01,1
129568,4048748332,3,467413000,1949,11,0.81,47.4986805,19.1988805,145.19,0.09219544,12.52881,-0.07,1
129630,4048948188,3,467413200,1949,11,0.81,47.4986806,19.1988804,145.21,0.1077033,338.1986,0.02,1
129692,4049148283,3,467413400,1949,11,0.81,47.4986807,19.1988804,145.2,0.05385165,111.8014,0,1
129755,4049348315,3,467413600,1949,11,0.81,47.4986807,19.1988804,145.21,0.07211103,326.3099,-0.02,1
129817,4049548152,3,467413800,1949,11,0.8,47.4986807,19.1988804,145.22,0.06,180,-0.03,1
129881,4049748147,3,467414000,1949,11,0.8,47.4986807,19.1988803,145.24,0.06708204,296.5651,0.09,1
129945,4049948353,3,467414200,1949,11,0.8,47.4986807,19.1988802,145.23,0.03605551,303.6901,-0.03,1
130007,4050148229,3,467414400,1949,11,0.8,47.4986807,19.1988802,145.24,0.01414214,45,-0.03,1
130071,4050348141,3,467414600,1949,11,0.8,47.4986809,19.1988802,145.24,0.13,337.3801,-0.04,1
130133,4050548289,3,467414800,1949,11,0.8,47.4986809,19.1988802,145.26,0.04472136,116.565,-0.08,1
130197,4050748163,3,467415000,1949,11,0.8,47.498681,19.1988802,145.26,0.06324555,18.43495,0.01,1
130259,4050948107,3,467415200,1949,11,0.8,47.498681,19.1988803,145.26,0.01414214,315,-0.02,1
130321,4051148261,3,467415400,1949,11,0.8,47.4986811,19.1988803,145.26,0.04472136,26.56505,-0.11,1
130384,4051347995,3,467415600,1949,11,0.8,47.498681,19.1988804,145.29,0.117047,160.0169,-0.08,1
130447,4051548307,3,467415800,1949,11,0.8,47.498681,19.1988804,145.29,0.1252996,331.3895,-0.03,1
130511,4051748057,3,467416000,1949,11,0.8,47.4986811,19.1988804,145.3,0.03162277,71.56505,-0.03,1
130573,4051948312,3,467416200,1949,11,0.8,47.4986812,19.1988804,145.33,0.1264911,341.5651,-0.07,1
130635,4052148339,3,467416400,1949,11,0.8,47.4986813,19.1988803,145.33,0.05385165,248.1986,-0.12,1
130699,4052348085,3,467416600,1949,11,0.8,47.4986812,19.1988804,145.34,0.1077033,111.8014,-0.02,1
130761,4052548206,3,467416800,1949,11,0.8,47.4986812,19.1988805,145.31,0.1,323.1301,0.06,1
130856,4971792593,3,468336000,1949,10,0.8,47.4986826,19.1988785,144.57,0.1081665,213.6901,0.07,1
130920,4971980653,3,468336200,1949,10,0.8,47.4986825,19.1988784,144.54,0.02,180,-0.03,1
130980,4972180480,3,468336400,1949,10,0.8,47.4986826,19.1988783,144.52,0.1216552,350.5377,-0.02,1
131040,4972380523,3,468336600,1949,10,0.8,47.4986827,19.1988781,144.51,0.04472136,296.5651,0.09999999,1
131100,4972580625,3,468336800,1949,10,0.8,47.4986827,19.198878,144.52,0.06708204,153.435,0.07,1
131160,4972780483,3,468337000,1949,10,0.8,47.4986826,19.198878,144.5,0.02828427,315,-0.04,1
131222,4972980541,3,468337200,1949,10,0.8,47.4986827,19.1988779,144.5,0.06708204,63.43495,0.09,1
131282,4973180532,3,468337400,1949,10,0.8,47.4986826,19.198878,144.54,0.06,90,-0.09,1
131345,4973380579,3,468337600,1949,10,0.8,47.4986826,19.198878,144.55,0.03,90,-0.13,1
131405,4973580507,3,468337800,1949,10,0.8,47.4986824,19.198878,144.56,0.1910497,173.991,-0.07,1
131466,4973780489,3,468338000,1949,10,0.8,47.4986822,19.198878,144.56,0.06403124,51.34019,-0.05,1
131528,4973980588,3,468338200,1949,10,0.8,47.4986823,19.1988779,144.56,0.1360147,323.9726,0,1
131590,4974180569,3,468338400,1949,10,0.8,47.4986823,19.1988777,144.55,0.09433981,212.0054,0.06,1
131651,4974380644,3,468338600,1949,10,0.8,47.4986824,19.1988776,144.54,0.19,0,-0.01,1
131711,4974580520,3,468338800,1949,10,0.8,47.4986825,19.1988776,144.54,0.06082762,170.5377,-0.09,1
131771,4974780574,3,468339000,1949,10,0.8,47.4986824,19.1988776,144.56,0.05,143.1301,-0.08,1
131833,4974980905,3,468339200,1949,10,0.8,47.4986822,19.1988776,144.57,0.13,180,-0.06,1
131893,4975180583,3,468339400,1949,10,0.8,47.4986821,19.1988775,144.57,0.0728011,285.9454,-0.05,1
131953,4975380507,3,468339600,1949,10,0.8,47.4986821,19.1988775,144.56,0.02236068,116.565,-0.03,1
132015,4975580673,3,468339800,1949,10,0.8,47.4986821,19.1988774,144.52,0.04472136,333.4349,-0.09999999,1
132075,4975780533,3,468340000,1949,10,0.8,47.4986823,19.1988772,144.5,0.2061553,309.0939,0.04,1
132137,4975980636,3,468340200,1949,10,0.8,47.4986824,19.198877,144.5,0.06708204,116.565,0,1
132197,4976180769,3,468340400,1949,10,0.8,47.4986824,19.1988771,144.48,0.04,0,-0.04,1
132257,4976380593,3,468340600,1949,10,0.8,47.4986826,19.1988769,144.48,0.116619,300.9637,-0.01,1
132317,4976580531,3,468340800,1949,10,0.8,47.4986827,19.1988767,144.44,0.05385165,21.80141,0.07,1
132377,4976780566,3,468341000,1949,10,0.8,47.4986828,19.1988766,144.44,0.05385165,291.8014,0.05,1
132441,4976980567,3,468341200,1949,10,0.8,47.4986829,19.1988764,144.43,0.07615773,293.1986,0.07,1
132501,4977180502,3,468341400,1949,10,0.8,47.4986829,19.1988761,144.46,0.1476482,298.3008,-0.03,1
132561,4977380544,3,468341600,1949,10,0.8,47.4986831,19.1988759,144.42,0.08062258,29.74488,0.04,1
132621,4977580472,3,468341800,1949,10,0.8,47.4986834,19.1988758,144.41,0.1655294,334.9831,0.06,1
132681,4977800667,3,468342000,1949,10,0.8,47.4986835,19.1988756,144.4,0.05099019,258.6901,0.04,1
132744,4977980615,3,468342200,1949,10,0.8,47.4986835,19.1988756,144.39,0.06324555,161.565,-0.01,1
132804,4978180542,3,468342400,1949,10,0.8,47.4986835,19.1988754,144.39,0.1280625,308.6598,-0.03,1
132867,4978380552,3,468342600,1949,10,0.8,47.4986836,19.1988752,144.39,0.05656854,225,-0.04,1
132927,4978580910,3,468342800,1949,10,0.8,47.4986836,19.1988752,144.4,0.1140175,52.12501,-0.03,1
132987,4978780853,3,468343000,1949,10,0.8,47.4986837,19.1988754,144.42,0.06403124,141.3402,-0.11,1
133049,4978980792,3,468343200,1949,10,0.8,47.4986837,19.1988752,144.4,0.09,270,-0.05,1
133109,4979180649,3,468343400,1949,10,0.8,47.4986837,19.1988751,144.39,0.05099019,78.69006,-0.07,1
133173,4979380566,3,468343600,1949,10,0.8,47.4986837,19.1988753,144.44,0.08062258,119.7449,-0.04,1
133233,4979580639,3,468343800,1949,10,0.8,47.4986836,19.1988753,144.46,0.06403124,128.6598,-0.13,1
133293,4979780586,3,468344000,1949,10,0.8,47.4986835,19.1988754,144.49,0.05,143.1301,-0.13,1
133357,4979980526,3,468344200,1949,10,0.8,47.4986836,19.1988752,144.5,0.09486832,288.4349,-0.09,1
133419,4980180501,3,468344400,1949,10,0.8,47.4986838,19.1988751,144.48,0.1236932,14.03624,-0.06,1
133479,4980380826,3,468344600,1949,10,0.8,47.4986837,19.198875,144.49,0.1802776,176.8202,-0.11,1
133539,4980580568,3,468344800,1949,10,0.8,47.4986837,19.198875,144.49,0.08062258,330.2551,0.04,1
133599,4980780551,3,468345000,1949,10,0.8,47.4986838,19.1988749,144.49,0.04,0,-0.05,1
133661,4980980510,3,468345200,1949,10,0.8,47.4986839,19.1988748,144.49,0.08544003,290.5561,-0.12,1
133723,4981180588,3,468345400,1949,10,0.8,47.498684,19.1988745,144.5,0.212132,315,-0.03,1
133783,4981380687,3,468345600,1949,10,0.8,47.4986842,19.1988743,144.5,0.02828427,315,-0.03,1
133843,4981580477,3,468345800,1949,10,0.8,47.4986842,19.1988743,144.5,0.05099019,168.6901,0.02,1
133903,4981780594,3,468346000,1949,10,0.8,47.4986841,19.1988741,144.49,0.1655294,244.9831,-0.03,1
133965,4981980525,3,468346200,1949,10,0.8,47.498684,19.1988739,144.45,0.09055385,276.3402,0,1
134025,4982180562,3,468346400,1949,10,0.8,47.4986841,19.1988738,144.54,0.08062258,7.125016,0.02,1
134085,4982380490,3,468346600,1949,10,0.8,47.4986842,19.1988738,144.53,0.06708204,296.5651,0,1
134147,4982580638,3,468346800,1949,10,0.8,47.4986844,19.1988738,144.48,0.09219544,40.60129,-0.03,1
134209,4982780657,3,468347000,1949,10,0.8,47.4986845,19.198874,144.48,0.07,0,0.05,1
134271,4982980484,3,468347200,1949,10,0.8,47.4986846,19.1988741,144.4,0.08544003,110.556,0.14,1
134329,4983160649,3,468347400,1949,10,0.8,47.4986846,19.198874,144.36,0.1341641,296.5651,0.18,1
134393,4983380835,3,468347600,1949,10,0.8,47.4986847,19.1988738,144.31,0.05,270,0.18,1
134453,4983580673,3,468347800,1949,10,0.8,47.4986848,19.1988735,144.31,0.2594224,297.5528,0.05,1
134514,4983780662,3,468348000,1949,10,0.8,47.498685,19.1988732,144.32,0.07211103,326.3099,0.09,1
134577,4983980980,3,468348200,1949,10,0.8,47.4986851,19.1988732,144.29,0.08062258,352.875,0.18,1
134637,4984180556,3,468348400,1949,10,0.8,47.4986852,19.1988732,144.25,0.07211103,56.30993,0.14,1
134698,4984380511,3,468348600,1949,10,0.8,47.4986851,19.1988733,144.23,0.1208305,204.444,0.11,1
134760,4984580505,3,468348800,1949,10,0.8,47.4986849,19.1988733,144.22,0.07071067,135,0.09999999,1
134820,4984780820,3,468349000,1949,10,0.8,47.4986849,19.1988733,144.32,0.1431782,335.2249,-0.42,1
134882,4984980895,3,468349200,1949,10,0.8,47.4986852,19.1988727,144.5,0.4753946,292.249,-1.17,1
134944,4985180830,3,468349400,1949,10,0.8,47.4986862,19.1988711,144.73,1.152779,316.0544,-1.82,1
135004,4985380619,3,468349600,1949,10,0.8,47.4986879,19.1988691,145.2,1.318825,328.9617,-2.36,1
135064,4985580579,3,468349800,1949,10,0.8,47.4986903,19.1988671,145.77,1.806793,333.0095,-2.84,1
135124,4985780676,3,468350000,1949,10,0.8,47.4986931,19.1988652,146.39,1.662348,336.9825,-3,1
135186,4985980530,3,468350200,1949,10,0.8,47.4986964,19.1988634,147.01,2.182201,340.7347,-2.84,1
135248,4986180875,3,468350400,1949,10,0.8,47.4987005,19.1988613,147.55,2.660019,342.7231,-2.42,1
135308,4986380658,3,468350600,1949,10,0.8,47.498705,19.1988594,147.97,2.629239,343.426,-1.84,1
135368,4986581134,3,468350800,1949,10,0.8,47.4987095,19.1988574,148.27,2.574723,342.8318,-1.26,1
135428,4986780825,3,468351000,1949,10,0.8,47.4987141,19.1988555,148.49,2.826889,344.1938,-0.86,1
135490,4986980919,3,468351200,1949,10,0.8,47.4987191,19.1988534,148.64,2.944571,342.6111,-0.76,1
135554,4987180780,3,468351400,1949,10,0.8,47.4987243,19.1988514,148.79,3.12181,346.8541,-0.76,1
135616,4987380511,3,468351600,1949,10,0.8,47.4987298,19.1988491,149.02,3.175027,342.0216,-1.09,1
135680,4987581147,3,468351800,1949,10,0.8,47.4987355,19.1988468,149.25,3.451289,346.0846,-1.35,1
135743,4987781937,3,468352000,1949,10,0.8,47.4987414,19.1988443,149.52,3.412345,342.2553,-1.27,1
135810,4987982218,3,468352200,1949,10,0.8,47.4987471,19.1988421,149.83,3.190815,348.7957,-1.44,1
135872,4988182511,3,468352400,1949,10,0.8,47.4987523,19.1988404,150.1,2.726774,344.6896,-1.39,1
135935,4988382921,3,468352600,1949,10,0.8,47.498757,19.1988388,150.36,2.614288,348.3032,-1.46,1
135997,4988583820,3,468352800,1949,10,0.8,47.4987615,19.1988377,150.68,2.53237,354.3344,-1.31,1
136059,4988785001,3,468353000,1949,10,0.8,47.4987658,19.1988367,150.92,2.267157,348.2936,-1.26,1
136125,4988984996,3,468353200,1949,10,0.8,47.4987691,19.1988357,151.19,1.533754,347.9574,-1.14,1
136187,4989186557,3,468353400,1949,10,0.8,47.4987721,19.1988349,151.35,1.833085,350.8974,-0.9,1
136250,4989387306,3,468353600,1949,10,0.8,47.4987751,19.1988338,151.49,1.612761,341.5651,-0.26,1
136312,4989588520,3,468353800,1949,10,0.8,47.4987778,19.1988327,151.52,1.460137,346.5348,0.04,1
136374,4989788933,3,468354000,1949,10,0.8,47.4987803,19.1988315,151.55,1.461848,339.5816,0.25,1
136438,4989989110,3,468354200,1949,10,0.8,47.4987828,19.1988298,151.5,1.632483,334.2198,0.34,1
136502,4990189844,3,468354400,1949,10,0.8,47.4987857,19.1988281,151.44,1.840543,340.9744,0.56,1
136564,4990391214,3,468354600,1949,10,0.8,47.4987885,19.198827,151.35,1.431992,349.9457,0.39,1
136626,4990591536,3,468354800,1949,10,0.8,47.4987912,19.1988263,151.29,1.6179,351.4692,0.32,1
136690,4990792403,3,468355000,1949,10,0.8,47.4987938,19.1988257,151.23,1.386542,348.7711,0.3,1
136754,4990992581,3,468355200,1949,10,0.8,47.4987964,19.1988245,151.21,1.665713,338.518,0.21,1
136814,4991173121,3,468355400,1949,10,0.8,47.4987993,19.1988225,151.2,1.866815,330.8262,-0.03,1
136878,4991394191,3,468355600,1949,10,0.8,47.4988023,19.1988195,151.22,2.152324,320.4671,-0.06,1
136938,4991575781,3,468355800,1949,10,0.8,47.4988054,19.198815,151.31,2.730348,313.516,-0.06,1
137002,4991777589,3,468356000,1949,10,0.8,47.4988089,19.1988093,151.32,3.103192,308.458,-0.11,1
137066,4991978402,3,468356200,1949,10,0.8,47.4988125,19.1988025,151.37,3.4858,308.7112,-0.18,1
137130,4992178992,3,468356400,1949,10,0.8,47.4988165,19.1987949,151.44,3.848168,306.3339,-0.28,1
137192,4992379841,3,468356600,1949,10,0.8,47.4988207,19.1987862,151.49,4.238172,304.3275,-0.24,1
137254,4992580653,3,468356800,1949,10,0.8,47.4988251,19.1987766,151.56,4.533696,305.3026,-0.18,1
137316,4992781707,3,468357000,1949,10,0.8,47.4988299,19.1987665,151.61,4.829431,304.7102,-0.27,1
137380,4992982510,3,468357200,1949,10,0.8,47.4988348,19.1987559,151.58,4.867494,303.6901,-0.01,1
137444,4993183513,3,468357400,1949,10,0.8,47.4988398,19.1987451,151.62,5.01004,306.6412,-0.49,1
137507,4993384249,3,468357600,1949,10,0.8,47.4988452,19.1987346,151.8,4.918557,307.732,-0.8,1
137569,4993584976,3,468357800,1949,10,0.8,47.4988507,19.1987242,151.93,5.041358,308.9615,-0.47,1
137631,4993785302,3,468358000,1949,10,0.8,47.4988563,19.1987139,152.04,4.938218,308.5873,-0.44,1
137695,4993986945,3,468358200,1949,10,0.8,47.4988619,19.1987036,152.09,4.981967,308.4802,-0.37,1
137757,4994187831,3,468358400,1949,10,0.8,47.4988675,19.1986931,152.16,5.105457,308.2392,-0.47,1
137822,4994389036,3,468358600,1949,10,0.8,47.498873,19.1986826,152.29,5.025733,308.3749,-0.52,1
137884,4994589629,3,468358800,1949,10,0.8,47.4988787,19.1986719,152.41,5.186925,307.9525,-0.68,1
137946,4994790139,3,468359000,1949,10,0.8,47.4988842,19.1986613,152.51,4.898132,306.4488,-0.61,1
138010,4994990938,3,468359200,1949,10,0.8,47.4988897,19.1986507,152.63,5.104507,307.6781,-0.57,1
138072,4995191459,3,468359400,1949,10,0.8,47.4988951,19.1986402,152.8,5.030159,307.3255,-0.52,1
138134,4995392957,3,468359600,1949,10,0.8,47.4989007,19.1986298,152.9,4.969547,308.2997,-0.66,1
138198,4995593697,3,468359800,1949,10,0.8,47.4989065,19.1986193,153.06,5.259781,309.9869,-0.71,1
138260,4995794691,3,468360000,1949,10,0.8,47.4989127,19.1986086,153.17,5.389638,310.6359,-0.57,1
138305,4995976080,3,468360200,1949,10,0.8,47.498919,19.198598,153.26,5.333189,311.7317,-0.64,1
138367,4996176634,3,468360400,1949,10,0.8,47.4989256,19.1985872,153.38,5.69217,312.1518,-0.6,1
138429,4996378539,3,468360600,1949,10,0.8,47.4989325,19.1985757,153.47,5.96343,310.7159,-0.39,1
138491,4996579201,3,468360800,1949,10,0.8,47.4989399,19.1985639,153.51,6.130946,314.4052,-0.32,1
138553,4996780352,3,468361000,1949,10,0.8,47.4989476,19.1985518,153.57,6.50416,312.57,-0.29,1
138619,4996981849,3,468361200,1949,10,0.8,47.4989556,19.1985391,153.59,6.62148,313.2865,-0.33,1
138681,4997182770,3,468361400,1949,10,0.8,47.498964,19.1985259,153.66,6.99672,313.2047,-0.34,1
138743,4997382911,3,468361600,1949,10,0.8,47.4989724,19.1985124,153.79,6.952079,312.2016,-0.55,1
138805,4997583551,3,468361800,1949,10,0.8,47.4989808,19.1984986,153.9,7.032332,311.8298,-0.66,1
138869,4997784089,3,468362000,1949,10,0.8,47.498989,19.1984847,153.99,6.894055,310.5292,-0.57,1
138934,4997984822,3,468362200,1949,10,0.8,47.498997,19.198471,154.11,6.833447,310.9651,-0.64,1
138996,4998186093,3,468362400,1949,10,0.8,47.4990048,19.1984574,154.29,6.75781,309.9576,-0.79,1
139059,4998386892,3,468362600,1949,10,0.8,47.4990125,19.1984438,154.41,6.619546,309.6061,-0.5,1
139123,4998587489,3,468362800,1949,10,0.8,47.49902,19.1984304,154.48,6.508286,309.3885,-0.54,1
139185,4998788429,3,468363000,1949,10,0.8,47.4990273,19.198417,154.65,6.528123,308.9065,-0.85,1
139249,4998988252,3,468363200,1949,10,0.8,47.4990345,19.1984038,154.78,6.303531,309.2702,-0.68,1
139311,4999188229,3,468363400,1949,10,0.8,47.4990414,19.198391,154.87,6.064223,307.3612,-0.54,1
139376,4999389684,3,468363600,1949,10,0.8,47.4990479,19.198378,155,6.20449,306.1496,-0.62,1
139438,4999590892,3,468363800,1949,10,0.8,47.4990545,19.1983649,155.14,6.192907,307.8506,-0.73,1
139500,4999792005,3,468364000,1949,10,0.8,47.4990616,19.1983517,155.22,6.416603,307.6557,-0.47,1
139564,4999992880,3,468364200,1949,10,0.8,47.4990687,19.1983381,155.35,6.506896,307.8209,-0.64,1
139618,5000172561,3,468364400,1949,10,0.8,47.4990758,19.1983243,155.46,6.532052,307.098,-0.48,1
139690,5000392703,3,468364600,1949,10,0.8,47.4990831,19.1983105,155.62,6.667308,309.1564,-0.81,1
139744,5000573483,3,468364800,1949,10,0.8,47.4990906,19.1982967,155.76,6.600038,308.2938,-0.63,1
139814,5000794957,3,468365000,1949,10,0.8,47.4990981,19.1982829,155.91,6.765449,308.6995,-0.72,1
139878,5000996505,3,468365200,1949,10,0.8,47.4991056,19.1982689,156.07,6.651692,308.1621,-0.98,1
139932,5001176842,3,468365400,1949,10,0.8,47.4991131,19.1982549,156.23,6.740512,308.4341,-0.7,1
139996,5001378568,3,468365600,1949,10,0.8,47.4991206,19.1982411,156.42,6.754213,310.3161,-0.65,1
140058,5001578964,3,468365800,1949,10,0.8,47.4991281,19.1982276,156.54,6.381536,308.127,-0.74,1
140128,5001800346,3,468366000,1949,10,0.8,47.4991354,19.1982142,156.67,6.54557,309.234,-0.66,1
140184,5001981027,3,468366200,1949,10,0.8,47.4991428,19.198201,156.84,6.359638,310.0247,-0.76,1
140246,5002182082,3,468366400,1949,10,0.8,47.4991504,19.1981878,156.97,6.591547,310.2619,-0.9,1
140310,5002383340,3,468366600,1949,10,0.8,47.4991578,19.1981741,157.16,6.683188,307.9502,-0.91,1
140372,5002584400,3,468366800,1949,10,0.8,47.4991652,19.1981602,157.32,6.617084,308.6193,-0.72,1
140434,5002785411,3,468367000,1949,10,0.8,47.4991724,19.1981467,157.54,6.439044,308.632,-0.78,1
140498,5002986910,3,468367200,1949,10,0.8,47.4991798,19.1981331,157.68,6.632865,309.0645,-0.79,1
140560,5003187982,3,468367400,1949,10,0.8,47.4991871,19.1981194,157.84,6.541101,307.9211,-0.83,1
140623,5003388851,3,468367600,1949,10,0.8,47.4991945,19.1981057,158.01,6.636339,309.3745,-0.82,1
140687,5003589894,3,468367800,1949,10,0.8,47.4992019,19.1980921,158.14,6.53437,308.4133,-0.61,1
140749,5003790198,3,468368000,1949,10,0.8,47.4992093,19.1980787,158.22,6.432806,308.5624,-0.63,1
140813,5003990878,3,468368200,1949,10,0.8,47.4992166,19.1980653,158.37,6.568295,309.7497,-0.8,1
140876,5004191712,3,468368400,1949,10,0.8,47.4992239,19.1980521,158.54,6.284584,309.0585,-0.86,1
140938,5004372169,3,468368600,1949,10,0.8,47.499231,19.198039,158.68,6.355171,307.9699,-0.72,1
141000,5004575479,3,468368800,1949,10,0.8,47.4992381,19.1980256,158.83,6.459605,308.1473,-0.73,1
141062,5004776273,3,468369000,1949,10,0.8,47.4992453,19.198012,158.96,6.593845,308.2256,-0.81,1
141126,5004976908,3,468369200,1949,10,0.8,47.4992528,19.1979984,159.06,6.593845,308.2256,-0.7,1
141188,5005178057,3,468369400,1949,10,0.8,47.4992603,19.1979849,159.2,6.511175,310.5154,-0.72,1
141252,5005379557,3,468369600,1949,10,0.8,47.4992679,19.1979718,159.34,6.523504,309.963,-0.81,1
141314,5005580843,3,468369800,1949,10,0.8,47.4992753,19.1979582,159.57,6.709225,308.6465,-0.97,1
141376,5005782523,3,468370000,1949,10,0.8,47.4992828,19.1979444,159.73,6.581162,308.6462,-0.86,1
141440,5005983413,3,468370200,1949,10,0.8,47.4992903,19.1979307,159.88,6.629789,308.2009,-0.82,1
141502,5006184348,3,468370400,1949,10,0.8,47.4992978,19.197917,160.01,6.606814,309.4725,-0.74,1
141566,5006385069,3,468370600,1949,10,0.8,47.4993054,19.1979032,160.16,6.83902,309.0654,-0.72,1
141628,5006586791,3,468370800,1949,10,0.8,47.4993131,19.1978893,160.28,6.687361,308.6866,-0.71,1
141690,5006788670,3,468371000,1949,10,0.8,47.4993206,19.1978756,160.41,6.565554,308.7552,-0.76,1
141754,5006970929,3,468371200,1949,10,0.8,47.4993278,19.1978621,160.51,6.442243,307.368,-0.61,1
141818,5007172080,3,468371400,1949,10,0.8,47.4993352,19.1978488,160.62,6.426585,310.4562,-0.73,1
141880,5007373351,3,468371600,1949,10,0.8,47.4993426,19.1978356,160.78,6.471878,308.8534,-0.73,1
141942,5007573031,3,468371800,1949,10,0.8,47.4993499,19.1978225,160.91,6.380165,310.1045,-0.74,1
142004,5007793629,3,468372000,1949,10,0.8,47.499357,19.1978096,161.05,6.181585,308.1676,-0.66,1
142069,5007994757,3,468372200,1949,10,0.8,47.499364,19.1977967,161.18,6.319905,309.7359,-0.57,1
142131,5008176284,3,468372400,1949,10,0.8,47.4993712,19.1977838,161.31,6.350717,309.5052,-0.68,1
142194,5008376192,3,468372600,1949,10,0.8,47.4993785,19.1977708,161.43,6.36088,309.8978,-0.66,1
142256,5008576518,3,468372800,1949,10,0.8,47.4993857,19.1977578,161.48,6.178875,307.8343,-0.54,1
142320,5008777960,3,468373000,1949,10,0.8,47.4993924,19.1977454,161.58,5.789931,309.4635,-0.52,1
142384,5008979291,3,468373200,1949,10,0.8,47.4993989,19.1977341,161.69,5.413852,311.2556,-0.42,1
142446,5009179676,3,468373400,1949,10,0.8,47.4994049,19.1977234,161.76,5.052534,309.2974,-0.33,1
142509,5009381075,3,468373600,1949,10,0.8,47.4994102,19.1977138,161.8,4.182081,307.2261,-0.32,1
142571,5009582574,3,468373800,1949,10,0.8,47.4994147,19.1977052,161.8,3.976581,307.8497,-0.06,1
142633,5009783501,3,468374000,1949,10,0.8,47.4994187,19.1976978,161.81,3.171577,310.2682,-0.08,1
142699,5009984107,3,468374200,1949,10,0.8,47.499422,19.1976922,161.79,2.405847,310.1105,-0.13,1
142761,5010185471,3,468374400,1949,10,0.8,47.4994243,19.1976877,161.8,1.852998,302.6609,-0.01,1
142825,5010385922,3,468374600,1949,10,0.8,47.4994258,19.1976843,161.8,1.190378,305.4258,-0.13,1
142887,5010586625,3,468374800,1949,10,0.8,47.4994267,19.1976819,161.87,0.9972963,296.822,-0.13,1
142949,5010786645,3,468375000,1949,10,0.8,47.4994273,19.1976799,161.89,0.559732,288.7587,-0.14,1
143013,5010988132,3,468375200,1949,10,0.8,47.4994275,19.1976788,161.93,0.3612478,265.2364,-0.13,1
143075,5011189850,3,468375400,1949,10,0.8,47.4994275,19.1976777,161.99,0.4304648,267.337,-0.23,1
143137,5011391589,3,468375600,1949,10,0.8,47.4994274,19.1976764,162.04,0.5024938,264.2894,-0.17,1
