xLat,xLong,terrainHeight
40.17111,-113.2973,1366.35
40.17116,-113.2852,1383.876
40.17117,-113.273,1379.204
40.17122,-113.2609,1328.879
40.17123,-113.2488,1304.469
40.17127,-113.2366,1310.124
40.1713,-113.2245,1311.465
40.17132,-113.2124,1311.808
40.17134,-113.2002,1312.441
40.17136,-113.1881,1312.943
40.17139,-113.1759,1313.118
40.17141,-113.1638,1313.132
40.17143,-113.1517,1313.082
40.17144,-113.1396,1314.488
40.17146,-113.1274,1316.263
40.17147,-113.1153,1317.695
40.17149,-113.1031,1318.326
40.1715,-113.091,1317.805
40.1715,-113.0789,1319.408
40.17152,-113.0667,1321.724
40.17152,-113.0546,1321.543
40.17153,-113.0425,1320.565
40.17154,-113.0303,1320.738
40.17154,-113.0182,1322.411
40.17154,-113.0061,1321.274
40.17154,-112.9939,1316.919
40.17154,-112.9818,1315.664
40.17915,-113.5886,1287.838
40.17923,-113.5765,1286.903
40.17929,-113.5644,1285.333
40.17936,-113.5522,1285.003
40.17941,-113.5401,1285.936
40.17948,-113.528,1286.458
40.17953,-113.5158,1285.949
40.1796,-113.5037,1286.162
40.17965,-113.4915,1287.776
40.17972,-113.4794,1288.674
40.17977,-113.4673,1289.022
40.17982,-113.4551,1291.104
40.17987,-113.443,1294.374
40.17992,-113.4308,1295.673
40.17997,-113.4187,1295.067
40.18002,-113.4066,1295.435
40.18007,-113.3944,1296.712
40.18011,-113.3823,1297.645
40.18016,-113.3702,1299.984
40.18019,-113.358,1304.087
40.18024,-113.3459,1306.175
40.18027,-113.3338,1304.646
40.18031,-113.3216,1304.896
40.18036,-113.3095,1309.271
40.18039,-113.2973,1307.416
40.18042,-113.2852,1303.432
40.18045,-113.2731,1309.512
40.18048,-113.2609,1315.513
40.18052,-113.2488,1313.812
40.18054,-113.2367,1311.057
40.18056,-113.2245,1310.764
40.18058,-113.2124,1310.919
40.18062,-113.2003,1312.318
40.18064,-113.1881,1315.084
40.18066,-113.176,1316.231
40.18068,-113.1638,1315.792
40.1807,-113.1517,1315.01
40.18072,-113.1396,1316.309
40.18073,-113.1274,1318.877
40.18074,-113.1153,1320
40.18076,-113.1031,1320.909
40.18077,-113.091,1320.748
40.18078,-113.0789,1320.947
40.18079,-113.0667,1322.374
40.1808,-113.0546,1320.91
40.1808,-113.0425,1318.927
40.18081,-113.0303,1318.746
40.18081,-113.0182,1318.739
40.18081,-113.0061,1314.882
40.18081,-112.9939,1307.443
40.18081,-112.9818,1304.823
40.18843,-113.5887,1286.74
40.1885,-113.5766,1286.73
40.18856,-113.5645,1286.127
40.18863,-113.5523,1286.27
40.1887,-113.5402,1287.286
40.18875,-113.528,1287.771
40.18881,-113.5159,1288.304
40.18887,-113.5038,1289.785
40.18893,-113.4916,1290.739
40.18898,-113.4795,1290.338
40.18904,-113.4673,1290.463
40.1891,-113.4552,1293.276
40.18914,-113.4431,1297.124
40.1892,-113.4309,1298.132
40.18924,-113.4188,1297.571
40.18929,-113.4066,1298.851
40.18935,-113.3945,1300.482
40.18939,-113.3824,1300.796
40.18943,-113.3702,1302.469
40.18947,-113.3581,1306.234
40.18951,-113.3459,1307.923
40.18955,-113.3338,1307.715
40.18959,-113.3217,1306.999
40.18963,-113.3095,1304.252
40.18966,-113.2974,1302.763
40.1897,-113.2852,1302.987
40.18973,-113.2731,1307.24
40.18976,-113.261,1315.275
40.18979,-113.2488,1316.014
40.18981,-113.2367,1312.689
40.18984,-113.2246,1312.846
40.18986,-113.2124,1313.06
40.18989,-113.2003,1313.684
40.18991,-113.1881,1316.323
40.18994,-113.176,1318.088
40.18996,-113.1639,1317.838
40.18998,-113.1517,1317.404
40.18999,-113.1396,1317.782
40.19,-113.1274,1318.315
40.19002,-113.1153,1318.926
40.19003,-113.1032,1320.271
40.19004,-113.091,1319.99
40.19005,-113.0789,1318.38
40.19006,-113.0668,1317.282
40.19007,-113.0546,1315.266
40.19007,-113.0425,1313.499
40.19007,-113.0303,1313.243
40.19008,-113.0182,1314.089
40.19008,-113.0061,1311.097
40.19008,-112.9939,1304.448
40.19008,-112.9818,1302.897
40.1977,-113.5888,1288.874
40.19777,-113.5767,1289.589
40.19784,-113.5645,1289.649
40.19791,-113.5524,1289.467
40.19797,-113.5403,1289.425
40.19803,-113.5281,1289.886
40.19809,-113.516,1290.778
40.19814,-113.5038,1292.008
40.19821,-113.4917,1292.198
40.19826,-113.4796,1291.787
40.19832,-113.4674,1293.202
40.19837,-113.4553,1295.9
40.19842,-113.4431,1297.963
40.19848,-113.431,1299.168
40.19852,-113.4189,1300.01
40.19857,-113.4067,1300.792
40.19862,-113.3946,1301.483
40.19866,-113.3824,1302.048
40.1987,-113.3703,1302.551
40.19875,-113.3581,1305.044
40.19879,-113.346,1308.302
40.19883,-113.3339,1308.277
40.19886,-113.3217,1307.027
40.1989,-113.3096,1306.219
40.19894,-113.2974,1306.126
40.19897,-113.2853,1307.25
40.199,-113.2732,1309.976
40.19904,-113.261,1313.347
40.19906,-113.2489,1314.512
40.19909,-113.2367,1315.494
40.19912,-113.2246,1316.723
40.19914,-113.2125,1315.728
40.19917,-113.2003,1314.511
40.19919,-113.1882,1315.27
40.19921,-113.176,1316.287
40.19923,-113.1639,1316.044
40.19925,-113.1517,1316.227
40.19927,-113.1396,1316.256
40.19928,-113.1275,1314.779
40.1993,-113.1153,1314.329
40.19931,-113.1032,1314.913
40.19932,-113.091,1314.119
40.19932,-113.0789,1312.696
40.19933,-113.0668,1311.423
40.19934,-113.0546,1309.879
40.19935,-113.0425,1309.08
40.19935,-113.0303,1309.386
40.19935,-113.0182,1310.024
40.19935,-113.0061,1308.684
40.19935,-112.9939,1305.813
40.19935,-112.9818,1306.004
40.20697,-113.5889,1291.356
40.20705,-113.5768,1291.712
40.20711,-113.5646,1291.007
40.20717,-113.5525,1290.407
40.20724,-113.5403,1290.024
40.2073,-113.5282,1290.631
40.20736,-113.5161,1292.308
40.20742,-113.5039,1293.72
40.20748,-113.4918,1294.083
40.20753,-113.4796,1294.327
40.20758,-113.4675,1295.807
40.20764,-113.4553,1297.01
40.2077,-113.4432,1297.219
40.20774,-113.4311,1298.248
40.20779,-113.4189,1299.608
40.20784,-113.4068,1300.1
40.20789,-113.3946,1300.656
40.20794,-113.3825,1301.706
40.20797,-113.3703,1301.882
40.20802,-113.3582,1303.011
40.20806,-113.3461,1306.601
40.2081,-113.3339,1309.677
40.20814,-113.3218,1310.495
40.20817,-113.3096,1309.18
40.20821,-113.2975,1308.179
40.20824,-113.2853,1308.242
40.20827,-113.2732,1308.918
40.20831,-113.261,1310.807
40.20834,-113.2489,1312.735
40.20837,-113.2368,1314.506
40.20839,-113.2246,1315.199
40.20841,-113.2125,1313.814
40.20844,-113.2003,1312.462
40.20846,-113.1882,1312.576
40.20848,-113.1761,1312.939
40.2085,-113.1639,1312.539
40.20852,-113.1518,1311.952
40.20854,-113.1396,1311.075
40.20856,-113.1275,1309.84
40.20856,-113.1154,1308.899
40.20858,-113.1032,1307.635
40.20859,-113.0911,1306.403
40.2086,-113.0789,1306.336
40.20861,-113.0668,1306.801
40.20861,-113.0546,1306.064
40.20862,-113.0425,1305.116
40.20862,-113.0303,1306.431
40.20862,-113.0182,1308.019
40.20863,-113.0061,1307.85
40.20863,-112.9939,1307.696
40.20862,-112.9818,1309.449
40.21625,-113.589,1289.51
40.21632,-113.5768,1289.663
40.21638,-113.5647,1290.174
40.21645,-113.5526,1290.69
40.21651,-113.5404,1290.656
40.21658,-113.5283,1291.077
40.21663,-113.5161,1293.169
40.21668,-113.504,1294.546
40.21674,-113.4918,1295.342
40.2168,-113.4797,1296.371
40.21687,-113.4675,1297
40.21691,-113.4554,1296.852
40.21697,-113.4433,1296.719
40.21702,-113.4311,1297.234
40.21707,-113.419,1297.982
40.21712,-113.4068,1299.593
40.21716,-113.3947,1301.686
40.21721,-113.3825,1303.919
40.21725,-113.3704,1305.035
40.21729,-113.3582,1304.645
40.21733,-113.3461,1305.378
40.21738,-113.334,1307.146
40.21741,-113.3218,1308.771
40.21745,-113.3097,1308.391
40.21748,-113.2975,1305.94
40.21751,-113.2854,1304.028
40.21754,-113.2732,1303.055
40.21758,-113.2611,1305.177
40.21761,-113.249,1309.543
40.21764,-113.2368,1311.244
40.21766,-113.2247,1310.117
40.21769,-113.2125,1308.39
40.21771,-113.2004,1307.91
40.21774,-113.1882,1308.558
40.21775,-113.1761,1308.524
40.21778,-113.1639,1307.613
40.21779,-113.1518,1306.091
40.21781,-113.1396,1304.735
40.21782,-113.1275,1304.585
40.21784,-113.1154,1304.06
40.21785,-113.1032,1302.514
40.21786,-113.0911,1301.958
40.21787,-113.0789,1303.21
40.21788,-113.0668,1305.026
40.21789,-113.0546,1305.379
40.21789,-113.0425,1304.964
40.2179,-113.0303,1306.59
40.2179,-113.0182,1309.288
40.2179,-113.0061,1309.962
40.2179,-112.9939,1309.337
40.2179,-112.9818,1311.74
40.22552,-113.5891,1285.391
40.22559,-113.5769,1285.209
40.22566,-113.5648,1289.093
40.22572,-113.5526,1292.296
40.22578,-113.5405,1291.615
40.22585,-113.5284,1291.017
40.2259,-113.5162,1293.291
40.22596,-113.5041,1294.846
40.22602,-113.4919,1295.695
40.22608,-113.4798,1296.6
40.22613,-113.4676,1296.964
40.22618,-113.4555,1297.226
40.22625,-113.4433,1298.325
40.22629,-113.4312,1299.007
40.22635,-113.419,1299.049
40.22638,-113.4069,1300.988
40.22643,-113.3947,1302.54
40.22648,-113.3826,1302.573
40.22652,-113.3705,1302.171
40.22657,-113.3583,1301.091
40.22661,-113.3462,1300.188
40.22664,-113.334,1298.598
40.22669,-113.3219,1298.394
40.22672,-113.3097,1300.144
40.22675,-113.2976,1299.736
40.22679,-113.2854,1298.397
40.22682,-113.2733,1297.635
40.22685,-113.2611,1299.797
40.22688,-113.249,1305.161
40.22691,-113.2368,1307.523
40.22694,-113.2247,1305.357
40.22696,-113.2126,1302.605
40.22699,-113.2004,1302.589
40.22701,-113.1883,1303.537
40.22702,-113.1761,1303.099
40.22704,-113.164,1302.428
40.22707,-113.1518,1302.017
40.22708,-113.1397,1302.085
40.2271,-113.1275,1302.924
40.22711,-113.1154,1303.661
40.22713,-113.1032,1304.239
40.22714,-113.0911,1304.536
40.22714,-113.0789,1304.817
40.22715,-113.0668,1305.86
40.22717,-113.0547,1306.54
40.22717,-113.0425,1306.84
40.22717,-113.0304,1307.86
40.22717,-113.0182,1309.729
40.22718,-113.0061,1309.898
40.22718,-112.9939,1308.257
40.22717,-112.9818,1311.368
40.2348,-113.5892,1286.376
40.23487,-113.577,1285.264
40.23493,-113.5649,1289.202
40.23499,-113.5527,1294.151
40.23506,-113.5406,1293.884
40.23512,-113.5284,1292.72
40.23518,-113.5163,1294.759
40.23523,-113.5041,1296.979
40.23529,-113.492,1298.184
40.23536,-113.4798,1298.646
40.23541,-113.4677,1298.936
40.23546,-113.4555,1299.449
40.23551,-113.4434,1300.265
40.23557,-113.4312,1299.673
40.23561,-113.4191,1297.729
40.23566,-113.407,1297.443
40.23571,-113.3948,1297.125
40.23576,-113.3827,1294.532
40.23579,-113.3705,1291.841
40.23584,-113.3584,1290.513
40.23589,-113.3462,1290.489
40.23592,-113.3341,1290.25
40.23595,-113.3219,1290.324
40.236,-113.3098,1293.026
40.23604,-113.2976,1295.371
40.23606,-113.2855,1295.873
40.2361,-113.2733,1296.016
40.23612,-113.2612,1297.094
40.23616,-113.249,1299.796
40.23618,-113.2369,1301.516
40.23621,-113.2247,1300.968
40.23623,-113.2126,1299.991
40.23627,-113.2004,1300.753
40.23628,-113.1883,1301.99
40.2363,-113.1761,1302.309
40.23632,-113.164,1302.644
40.23634,-113.1518,1303.284
40.23636,-113.1397,1304.29
40.23637,-113.1275,1304.704
40.23639,-113.1154,1305.01
40.2364,-113.1032,1306.448
40.2364,-113.0911,1307.095
40.23642,-113.0789,1306.927
40.23642,-113.0668,1307.372
40.23643,-113.0547,1306.831
40.23643,-113.0425,1306.365
40.23645,-113.0304,1307.623
40.23645,-113.0182,1309.013
40.23646,-113.0061,1309.569
40.23646,-112.9939,1309.859
40.23645,-112.9818,1311.949
40.24407,-113.5893,1292.208
40.24414,-113.5771,1291.704
40.2442,-113.565,1292.594
40.24426,-113.5528,1295.754
40.24433,-113.5406,1296.447
40.24439,-113.5285,1295.824
40.24445,-113.5164,1297.202
40.24451,-113.5042,1298.51
40.24456,-113.4921,1298.524
40.24463,-113.4799,1298.095
40.24468,-113.4678,1297.737
40.24474,-113.4556,1297.219
40.24479,-113.4435,1296.499
40.24483,-113.4313,1295.036
40.24488,-113.4192,1292.131
40.24493,-113.407,1289.616
40.24498,-113.3949,1289.178
40.24502,-113.3827,1288.757
40.24507,-113.3706,1287.551
40.24511,-113.3584,1287.266
40.24515,-113.3463,1288.194
40.2452,-113.3341,1288.167
40.24523,-113.322,1288.203
40.24527,-113.3098,1290.81
40.24531,-113.2977,1293.239
40.24533,-113.2855,1294.564
40.24537,-113.2734,1295.523
40.2454,-113.2612,1295.699
40.24543,-113.2491,1296.862
40.24546,-113.2369,1298.631
40.24548,-113.2248,1299.729
40.24551,-113.2126,1300.874
40.24553,-113.2005,1302.224
40.24556,-113.1883,1302.907
40.24557,-113.1762,1303.214
40.24559,-113.164,1303.819
40.24562,-113.1519,1304.376
40.24562,-113.1397,1304.901
40.24565,-113.1276,1304.858
40.24566,-113.1154,1304.862
40.24567,-113.1033,1305.613
40.24569,-113.0911,1306.125
40.24569,-113.079,1307.272
40.2457,-113.0668,1309.116
40.24572,-113.0547,1309.269
40.24572,-113.0425,1308.399
40.24572,-113.0304,1308.904
40.24572,-113.0182,1310.794
40.24572,-113.0061,1313.066
40.24572,-112.9939,1315.425
40.24572,-112.9818,1317.007
40.25335,-113.5894,1296.374
40.25341,-113.5772,1296.686
40.25348,-113.565,1295.005
40.25354,-113.5529,1294.863
40.2536,-113.5407,1294.846
40.25367,-113.5286,1293.969
40.25373,-113.5164,1294.181
40.25379,-113.5043,1294.074
40.25384,-113.4921,1293.151
40.2539,-113.48,1292.54
40.25396,-113.4678,1292.148
40.25401,-113.4557,1291.766
40.25406,-113.4435,1291.632
40.25411,-113.4314,1291.802
40.25416,-113.4192,1290.074
40.25421,-113.4071,1287.078
40.25426,-113.3949,1286.933
40.2543,-113.3828,1288.134
40.25434,-113.3706,1288.866
40.25438,-113.3585,1290.806
40.25443,-113.3463,1292.238
40.25446,-113.3342,1291.068
40.2545,-113.322,1290.425
40.25454,-113.3099,1292.201
40.25458,-113.2977,1294.189
40.25461,-113.2856,1295.796
40.25465,-113.2734,1297.047
40.25467,-113.2613,1297.251
40.25471,-113.2491,1297.923
40.25473,-113.237,1299.216
40.25475,-113.2248,1299.555
40.25478,-113.2126,1300.266
40.2548,-113.2005,1301.551
40.25484,-113.1884,1301.548
40.25485,-113.1762,1300.917
40.25487,-113.164,1301.52
40.25488,-113.1519,1303.02
40.25491,-113.1397,1303.973
40.25492,-113.1276,1304.896
40.25493,-113.1154,1306.412
40.25495,-113.1033,1307.427
40.25496,-113.0911,1307.617
40.25497,-113.079,1308.614
40.25497,-113.0668,1310.81
40.25498,-113.0547,1312.73
40.25499,-113.0425,1313.518
40.255,-113.0304,1313.632
40.255,-113.0182,1314.844
40.255,-113.0061,1317.532
40.255,-112.9939,1322.132
40.255,-112.9818,1328.535
40.26262,-113.5894,1294.15
40.26269,-113.5773,1293.95
40.26275,-113.5651,1291.913
40.26281,-113.553,1290.836
40.26287,-113.5408,1290.217
40.26294,-113.5287,1288.898
40.263,-113.5165,1288.553
40.26306,-113.5044,1289.284
40.26311,-113.4922,1290.047
40.26317,-113.4801,1290.438
40.26323,-113.4679,1290.732
40.26328,-113.4557,1291.163
40.26333,-113.4436,1291.974
40.26338,-113.4314,1292.892
40.26343,-113.4193,1291.334
40.26348,-113.4071,1288.367
40.26353,-113.395,1288.604
40.26357,-113.3828,1289.806
40.26362,-113.3707,1290.396
40.26365,-113.3585,1292.442
40.2637,-113.3464,1293.996
40.26374,-113.3342,1294.508
40.26377,-113.3221,1295.088
40.26382,-113.3099,1295.283
40.26385,-113.2978,1296.137
40.26388,-113.2856,1297.189
40.26391,-113.2734,1297.173
40.26395,-113.2613,1297.347
40.26398,-113.2491,1298.108
40.264,-113.237,1298.561
40.26403,-113.2248,1298.508
40.26405,-113.2127,1298.892
40.26408,-113.2005,1300.257
40.2641,-113.1884,1301.423
40.26413,-113.1762,1301.369
40.26414,-113.1641,1301.724
40.26416,-113.1519,1303.303
40.26418,-113.1398,1305.097
40.26419,-113.1276,1307.351
40.26421,-113.1154,1309.477
40.26422,-113.1033,1310.074
40.26423,-113.0911,1310.805
40.26424,-113.079,1312.813
40.26425,-113.0668,1314.596
40.26426,-113.0547,1316.317
40.26426,-113.0425,1319.344
40.26427,-113.0304,1322.597
40.26427,-113.0182,1323.174
40.26427,-113.0061,1324.539
40.26427,-112.9939,1330.188
40.26427,-112.9818,1340.309
40.27189,-113.5895,1287.964
40.27195,-113.5774,1287.575
40.27202,-113.5652,1288.135
40.27209,-113.5531,1289.124
40.27215,-113.5409,1288.825
40.27222,-113.5287,1288.065
40.27227,-113.5166,1288.4
40.27233,-113.5044,1289.769
40.27239,-113.4923,1291.257
40.27244,-113.4801,1292.087
40.27251,-113.468,1292.411
40.27255,-113.4558,1292.998
40.27261,-113.4437,1294.039
40.27266,-113.4315,1294.683
40.27271,-113.4193,1293.364
40.27275,-113.4072,1290.854
40.27281,-113.3951,1290.51
40.27285,-113.3829,1291.484
40.27289,-113.3707,1291.75
40.27293,-113.3586,1292.191
40.27298,-113.3464,1293.109
40.27301,-113.3343,1294.619
40.27304,-113.3221,1295.987
40.27308,-113.31,1296.027
40.27312,-113.2978,1295.966
40.27316,-113.2856,1296.191
40.27319,-113.2735,1296.082
40.27322,-113.2613,1296.635
40.27325,-113.2492,1297.865
40.27327,-113.237,1298.735
40.2733,-113.2249,1299.331
40.27333,-113.2127,1300.145
40.27335,-113.2006,1301.651
40.27338,-113.1884,1303.258
40.2734,-113.1762,1304.107
40.27341,-113.1641,1305.115
40.27345,-113.1519,1306.276
40.27346,-113.1398,1307.846
40.27347,-113.1276,1310.076
40.27349,-113.1155,1312.032
40.27349,-113.1033,1312.178
40.27351,-113.0912,1314.295
40.27352,-113.079,1319.893
40.27353,-113.0668,1320.899
40.27354,-113.0547,1319.678
40.27354,-113.0425,1324.272
40.27354,-113.0304,1331.428
40.27354,-113.0182,1334.253
40.27354,-113.0061,1336.278
40.27354,-112.9939,1341.75
40.27354,-112.9818,1352.41
40.28116,-113.5896,1285.776
40.28124,-113.5775,1286.215
40.2813,-113.5653,1288.565
40.28136,-113.5531,1290.254
40.28143,-113.541,1290.4
40.28149,-113.5288,1290.596
40.28154,-113.5167,1290.848
40.28161,-113.5045,1291.29
40.28167,-113.4924,1292.51
40.28172,-113.4802,1293.469
40.28178,-113.468,1293.693
40.28183,-113.4559,1293.731
40.28188,-113.4437,1293.538
40.28194,-113.4316,1293.816
40.28198,-113.4194,1293.615
40.28204,-113.4073,1291.803
40.28208,-113.3951,1290.636
40.28213,-113.3829,1291.474
40.28217,-113.3708,1292.936
40.28221,-113.3586,1293.479
40.28225,-113.3465,1293.414
40.28229,-113.3343,1294.164
40.28233,-113.3222,1295.286
40.28236,-113.31,1295.947
40.2824,-113.2979,1296.497
40.28243,-113.2857,1297.221
40.28246,-113.2735,1298.167
40.2825,-113.2614,1298.729
40.28252,-113.2492,1299.473
40.28255,-113.2371,1300.667
40.28258,-113.2249,1301.243
40.2826,-113.2127,1302.062
40.28263,-113.2006,1303.496
40.28265,-113.1884,1304.649
40.28267,-113.1763,1306.301
40.28269,-113.1641,1308.56
40.28271,-113.1519,1310.032
40.28273,-113.1398,1311.178
40.28274,-113.1276,1312.255
40.28275,-113.1155,1313.182
40.28277,-113.1033,1313.184
40.28278,-113.0912,1316.723
40.28279,-113.079,1323.329
40.28279,-113.0669,1331.428
40.28281,-113.0547,1338.134
40.28281,-113.0425,1335.134
40.28281,-113.0304,1335.558
40.28282,-113.0182,1342.234
40.28282,-113.0061,1348.205
40.28282,-112.9939,1358.034
40.28282,-112.9818,1373.118
40.29044,-113.5897,1287.804
40.29051,-113.5775,1288.89
40.29056,-113.5654,1290.308
40.29064,-113.5532,1291.178
40.2907,-113.5411,1292.111
40.29077,-113.5289,1292.728
40.29082,-113.5168,1291.92
40.29089,-113.5046,1291.172
40.29094,-113.4924,1291.75
40.291,-113.4803,1292.166
40.29104,-113.4681,1292.485
40.2911,-113.456,1292.429
40.29116,-113.4438,1291.122
40.29121,-113.4316,1290.69
40.29125,-113.4195,1290.859
40.2913,-113.4073,1290.452
40.29135,-113.3952,1290.844
40.2914,-113.383,1292.321
40.29144,-113.3708,1294.692
40.29148,-113.3587,1296.342
40.29152,-113.3465,1296.209
40.29156,-113.3344,1296.616
40.29159,-113.3222,1297.762
40.29164,-113.3101,1298.584
40.29167,-113.2979,1299.694
40.29171,-113.2857,1300.934
40.29174,-113.2736,1301.385
40.29177,-113.2614,1301.134
40.29179,-113.2493,1301.728
40.29183,-113.2371,1302.76
40.29185,-113.2249,1302.647
40.29188,-113.2128,1302.901
40.2919,-113.2006,1304.487
40.29192,-113.1885,1306.331
40.29195,-113.1763,1308.286
40.29196,-113.1641,1310.24
40.29198,-113.152,1311.845
40.292,-113.1398,1312.595
40.29201,-113.1277,1312.302
40.29203,-113.1155,1311.98
40.29205,-113.1033,1312.375
40.29205,-113.0912,1315.751
40.29206,-113.079,1322.615
40.29208,-113.0669,1355.798
40.29208,-113.0547,1383.362
40.29209,-113.0425,1357.451
40.29209,-113.0304,1340.22
40.29209,-113.0182,1351.426
40.29209,-113.0061,1361.95
40.29209,-112.9939,1377.622
40.29209,-112.9818,1400.001
40.29971,-113.5898,1290.304
40.29978,-113.5776,1290.83
40.29985,-113.5655,1290.208
40.29992,-113.5533,1290.443
40.29997,-113.5412,1291.531
40.30004,-113.529,1291.504
40.3001,-113.5168,1290.107
40.30015,-113.5047,1288.97
40.30021,-113.4925,1288.755
40.30027,-113.4803,1288.827
40.30033,-113.4682,1289.776
40.30038,-113.456,1290.846
40.30043,-113.4439,1290.559
40.30049,-113.4317,1289.831
40.30053,-113.4195,1289.776
40.30058,-113.4074,1291.027
40.30062,-113.3952,1293.389
40.30067,-113.3831,1295.304
40.30072,-113.3709,1297.003
40.30075,-113.3587,1298.777
40.3008,-113.3466,1299.459
40.30085,-113.3344,1299.828
40.30088,-113.3223,1300.735
40.30091,-113.3101,1301.552
40.30095,-113.2979,1302.308
40.30098,-113.2858,1303.241
40.30101,-113.2736,1303.23
40.30104,-113.2614,1302.695
40.30107,-113.2493,1303.593
40.3011,-113.2371,1304.592
40.30113,-113.225,1304.033
40.30115,-113.2128,1303.525
40.30118,-113.2007,1304.733
40.3012,-113.1885,1306.585
40.30122,-113.1763,1307.696
40.30124,-113.1642,1308.952
40.30126,-113.152,1310.671
40.30128,-113.1398,1311.239
40.30129,-113.1277,1310.404
40.30131,-113.1155,1309.728
40.30132,-113.1034,1309.644
40.30132,-113.0912,1318.959
40.30134,-113.079,1348.744
40.30135,-113.0669,1400.093
40.30136,-113.0547,1417.723
40.30136,-113.0426,1375.85
40.30136,-113.0304,1354.167
40.30137,-113.0182,1369.344
40.30137,-113.0061,1386.09
40.30137,-112.9939,1405.008
40.30137,-112.9818,1432.331
40.30898,-113.5899,1289.604
40.30905,-113.5777,1289.346
40.30913,-113.5656,1287.909
40.30919,-113.5534,1287.551
40.30925,-113.5412,1288.052
40.30931,-113.5291,1287.663
40.30937,-113.5169,1286.987
40.30943,-113.5047,1287.287
40.30949,-113.4926,1287.594
40.30955,-113.4804,1288.311
40.30959,-113.4683,1290.436
40.30965,-113.4561,1292.138
40.30971,-113.4439,1292.548
40.30976,-113.4318,1292.206
40.30981,-113.4196,1291.792
40.30985,-113.4074,1292.817
40.3099,-113.3953,1295.477
40.30995,-113.3831,1298.031
40.30998,-113.371,1299.952
40.31004,-113.3588,1301.912
40.31008,-113.3466,1303.072
40.31011,-113.3345,1302.843
40.31015,-113.3223,1303.111
40.31019,-113.3102,1303.549
40.31023,-113.298,1302.944
40.31026,-113.2858,1303.241
40.31029,-113.2737,1303.583
40.31031,-113.2615,1302.995
40.31035,-113.2493,1303.466
40.31038,-113.2372,1304.196
40.31041,-113.225,1303.654
40.31043,-113.2128,1302.943
40.31046,-113.2007,1303.414
40.31047,-113.1885,1304.437
40.31049,-113.1764,1305.038
40.31052,-113.1642,1306.108
40.31054,-113.152,1307.704
40.31055,-113.1399,1308.739
40.31057,-113.1277,1308.709
40.31058,-113.1155,1308.427
40.3106,-113.1034,1306.504
40.31061,-113.0912,1322.037
40.31061,-113.079,1381.947
40.31062,-113.0669,1437.588
40.31063,-113.0547,1427.914
40.31063,-113.0426,1392.954
40.31064,-113.0304,1386.876
40.31065,-113.0182,1404.211
40.31065,-113.0061,1424.125
40.31065,-112.9939,1444.283
40.31065,-112.9818,1473.654
40.31826,-113.59,1286.986
40.31833,-113.5778,1287.129
40.31839,-113.5656,1286.89
40.31846,-113.5535,1287.126
40.31853,-113.5413,1287.38
40.31859,-113.5291,1286.958
40.31865,-113.517,1287.36
40.31871,-113.5048,1289.099
40.31877,-113.4927,1289.828
40.31882,-113.4805,1290.635
40.31887,-113.4683,1292.781
40.31893,-113.4562,1294.136
40.31898,-113.444,1294.473
40.31904,-113.4318,1294.943
40.31908,-113.4197,1295.111
40.31913,-113.4075,1295.133
40.31918,-113.3953,1297.219
40.31923,-113.3832,1300.492
40.31926,-113.371,1302.68
40.31931,-113.3589,1304.117
40.31936,-113.3467,1304.613
40.31939,-113.3345,1303.882
40.31942,-113.3224,1303.855
40.31946,-113.3102,1304.1
40.3195,-113.298,1303.206
40.31953,-113.2859,1302.719
40.31956,-113.2737,1302.28
40.31959,-113.2615,1301.569
40.31963,-113.2494,1301.643
40.31965,-113.2372,1301.779
40.31968,-113.225,1301.637
40.31971,-113.2129,1301.87
40.31973,-113.2007,1302.305
40.31975,-113.1885,1302.834
40.31977,-113.1764,1303.282
40.31979,-113.1642,1303.797
40.31981,-113.1521,1305.752
40.31983,-113.1399,1307.71
40.31984,-113.1277,1307.193
40.31986,-113.1156,1306.812
40.31987,-113.1034,1306.66
40.31988,-113.0912,1316.179
40.31989,-113.0791,1366.611
40.3199,-113.0669,1425.884
40.31991,-113.0547,1433.56
40.31991,-113.0426,1423.484
40.31992,-113.0304,1438.021
40.31992,-113.0182,1464.519
40.31992,-113.0061,1482.751
40.31992,-112.9939,1497.298
40.31992,-112.9818,1530.214
